Unit ID,Tag
2008523,CAFS Pumper 399 - Narrabri
2008524,Pumper 259 - Condobolin
2008526,Pumper 81 - Windsor
2008527,CAFS Pumper 069 - Dee Why
2008530,DC - Western Slopes 2
2008534,Rescue Pumper 499 - West Wyalong
2008540,Pumper 264 - Coonabarabran
2008544,SAR 9
2008545,Pumper 208 - Aberdeen
2008549,Pumper 500 - Tingira Heights
2008551,Pumper 387 - Mudgee
2008552,Pumper 207 Bravo - Albion Park
2008553,Hazmat 228 - Berkeley Vale
2008554,Pumper 245 - Budgewoi
2008558,Pumper 254 Bravo - Cessnock
2008559,Rescue Pumper 020 - Hurstville
2008560,CAFS Pumper 399 - Narrabri
2008563,Pumper 411 - Oberon
2008567,Pumper 367 - Lightning Ridge
2008568,LT 421 - Picton
2008572,ZC - Lower Hunter
2008575,Rescue Pumper 241
2008582,Pumper 341 Bravo - Kariong
2008625,Pumper 347 - Kingscliff
2008627,Rescue Tanker 482 - Walgett
2008628,Pumper 340 Bravo - Umina
2008630,Rescue Pumper 503 - Wollongong
2008633,Pumper 242 - Bundanoon
2008640,Pumper 016 - Concord
2008644,Pumper 234 - Bowral
2008646,Rescue Pumper 434 - Hamlyn Terrace
2008648,DC - Newcastle 1
2008658,Hazmat 216 - Bathurst
2008661,LSV 001 - Sydney
2008667,Pumper 464 - Toronto
2008668,Pumper 105 - Kelso
2008684,Pumper 500 - Tingira Heights
2008687,Pumper 470 - Toukley
2008691,Pumper 024 - Manly
2008693,Hazmat Tanker 259 - Condobolin
2008698,Tanker 363 - Lithgow
2008701,Tanker 349 - Kurri Kurri
2008702,Pumper 509 - Wyoming
2008704,Tanker 402 - Salamander Bay
2008706,Pumper 006 - Mona Vale
2008712,Pumper 377 - Minmi
2008715,Pumper 312 - Gulgong
2008719,Tanker 301 - Glenbrook
2008720,Pumper 398 - Narooma
2008724,Rescue Pumper 015 - Burwood
2008725,Rescue Pumper 304 - Gosford
2008726,Pumper 256 - Cobar
2008728,DC - Central West
2008730,Pumper 452 - Tamworth
2008733,Pumper 261 - Coolah
2008739,Firecomms Dispatch -  North
2008748,Rescue Pumper 057 - Wentworthville
2008755,Pumper 026 - Wauchope
2008756,RV 389 - Harden
2008760,Aerial Pumper 092 - St Andrews
2008762,Pumper 019 - Silverwater
2008766,Pumper 060 - Avalon
2008781,Pumper 81 - Windsor
2008784,Pumper 003 - The Rocks
2008788,Tanker 485 - Wangi Wangi
2008789,Pumper 382 - Morpeth
2008790,Pumper 459 - Terrigal
2008792,Rescue Pumper 20 - Hurstville
2008793,DC - Lower Hunter 2
2008800,BFO 4
2008806,Rescue Pumper 263 - Cooma
2008820,Pumper 098 - Cranebrook
2008822,Pumper 265 - Coonamble
2008825,Rescue Pumper 380 - Molong
2008826,RV 312 - Gulgong
2008833,SI Newcastle
2008839,Pumper 058 - Beecroft
2008850,Pumper 017 - Drummoyne
2008851,Pumper 377 - Minmi
2008867,HV 077 - St Marys
2008883,Pumper 014 - Ashfield
2008884,Pumper 007 - Horningsea Park
2008900,CAFS Pumper 511 - Yass
2008901,Rescue Pumper 304 - Gosford
2008906,Pumper 005 - Newtown
2008909,Pumper 359 - Lawson
2008910,Pumper 342 - Kandos
2008912,Pumper 495 - Wentworth Falls
2008915,DC - Inner West
2008920,Rescue Pumper 71 - Castle Hill
2008937,Pumper 373 - East Maitland
2008938,HP 228 - Berkeley Vale
2008939,RC 381 - Moree
2008942,Pumper 202 - Abermain
2008944,Pumper 325 - Helensburgh
2008952,Tanker 305 - Goulburn
2008954,Pumper 16 - Concord
2008961,Hazmat 286 - Eden
2008966,Pumper 281 - Dunedoo
2008969,Rescue Pumper 357 - Lambton
2008972,Rescue Pumper 445 Alpha - Rutherford
2009495,Rescue Pumper 511 - Yass
2009559,CAFS Pumper 434 - Hamlyn Terrace
2009561,Rescue Pumper 093 - Narellan
2009569,DC - Blue Mountains 2
2009570,DC - North Coast 2
2009574,Pumper 254 Alpha - Cessnock
2009575,Rescue Pumper 217 - Batemans Bay
2009585,LSV 357 - Lambton
2009587,CAFS Pumper 018 - Glebe
2009589,DC - Parramatta
2017210,Pumper 345 - Kempsey
2026201,Rescue Pumper 71 - Castle Hill
2072004,Brigade Tech
2072008,Brigade Tech
2072033,GRE SPARE
2072049,Rescue Pumper 235 - Bowraville
2072050,Brigade Tech
2072067,GRE SPARE
2072089,GRE SPARE
2072116,HP 305 - Goulburn
2072119,Pumper 242 - Bundanoon
2072121,STN 230 - Bombala
2072128,STN 271 - Crookwell
2072130,STN 477 - Ulladulla
2072131,STN 466 - Tumbarumba
2072135,STN 451 - Thredbo
2072136,STN 389 - Harden
2072137,Pumper 428 - Queanbeyan
2072139,STN 426 - Perisher Valley
2072143,Pumper 405 - Nowra
2072146,Portland Station
2072149,CAFS Tanker 240 - Brunswick Heads
2072150,STN 308 - Grenfell
2072160,HP 468 Alpha - Tweeds Heads
2072167,CAFS Pumper 251 - Cardiff
2072187,Pumper 003 - The Rocks
2072205,CAFS Tanker 489 - Warragamba
2072206,Rescue Pumper 054 - Cronulla
2072208,Pumper 053 - Neutral Bay
2072214,Pumper 432 - Raymond Terrace
2072215,CAFS Tanker 483 - Wallerawang
2072227,Hazmat 260 - Newcastle
2072236,FIRU
2072239,CAFS Aerial Pumper 047 - Revesby
2072244,STN 499 - West Wyalong
2072247,Pumper 202 - Abermain
2072260,Rescue 102 - Regentville
2072261,CAFS Aerial Pumper 047 - Revesby
2072267,STN 235 - Bowraville
2072269,STN 295 - Forster
2072273,STN 424 - Port Macquarie
2072275,STN 453 - Taree
2072277,STN 345 - Kempsey
2072279,STN 221 - Bellingen
2072288,BT464 Toronto
2072291,STN 213 - Bangalow
2072292,STN 362 - Lismore
2072299,Banora Point Fire Station
2072303,Pumper 447 - Swansea
2072305,STN 264 - Coonabarabran
2072310,Bingara Fire Station
2072319,STN 331 - Inverell
2072326,STN 206 - North Albury
2072332,STN 214 - Barham
2072337,STN 394 - Mulwala
2072339,STN 472 - Turvey Park
2072345,Narromine Fire Station
2072347,P 280 Station - Dubbo
2072352,Pumper 284 - Delroy
2072356,STN 491 - Warren
2072358,Rescue Pumper 230 - Bombala
2072360,STN 244 - Brewarrina
2072374,STN 412 - Orange
2072380,STN 311 - Griffith
2072382,STN 400 - Narrandera
2072383,STN 337 - Junee
2072384,STN 321 - Hay
2072388,STN 456 - Temora
2072398,Pumper 463 - Tocumwal
2072406,Pumper 082 - Richmond
2072421,Pumper 340 Alpha - Umina
2072432,Pumper 357 Bravo - Lambton
2072433,CAFS Tanker 240 - Brunswick Heads
2072434,Pumper 061 - Lane Cove
2072435,Pumper 005 - Newtown
2072437,Pumper 010 - Redfern
2072441,Pumper 025 - Mosman
2072450,CAFS Aerial Pumper 050 - Hornsby
2072481,TP 011 - Woollahra
2072490,CAFS Tanker 88 - Campbelltown
2072501,Pumper 010 - Redfern
2072504,CAFS Pumper 306 - Grafton
2072505,CAFS Aerial Pumper 462 - Mayfield West
2072507,Pumper 448 Bravo - South Tamworth
2072519,Rescue Pumper 357 - Lambton
2072520,Tanker 239 - Broken Hill Sth
2072524,Pumper 373 - East Maitland
2072537,Pumper 475 - Uralla
2072544,Pumper 468 Alpha - Tweeds Head
2072552,Pumper 441 - Sawtell
2072559,Pumper 514 - Banora Point
2072562,Pumper 043 - Seven Hills
2072579,CAFS Pumper 005 - Newtown
2072584,CAFS Pumper 69 - Dee Why
2072588,Pumper 216 Bravo - Bathurst
2072595,Pumper 070 - Maroubra
2072596,Pumper 016 - Concord
2072602,Pumper 010 - Redfern
2072603,Pumper 027 - Parramatta
2072606,Rescue Pumper 357 - Lambton
2072611,Pumper 11 - Woollahra
2072614,Runner 001 - City Of Sydney
2072619,Rescue Tanker 406 - Nyngan
2072621,Pumper 067 - Baulkham Hills
2072623,Pumper 426 Bravo - Perisher Valley
2072624,Field Service Tech
2072628,CAFS Pumper 064 - Lakemba
2072630,Pumper 391 - Murwillumbah
2072632,Pumper 073 - Yennora
2072634,CAFS Pumper 211 - Ballina
2072635,Pumper 061 - Lane Cove
2072637,Rescue Pumper 068 - Narrabeen
2072644,TP 004 - Darlinghurst
2072645,Pumper 042 - Ryde
2072647,Pumper 238 - Broken Hill
2072649,Aerial Pumper 351 - Bateau Bay
2072656,Pumper 072 - Merrylands
2072663,Pumper 456 - Temora
2072665,CAFS Pumper 284 - Delroy
2072666,Pumper 505 - Wyong
2072678,Aerial Pumper 257 - Coffs Harbour
2072690,Rescue Pumper 222 - Belmont
2072698,CAFS Tanker 509 - Wyoming
2072699,Pumper 003 - The Rocks
2072706,Flyer 001 - City Of Sydney
2072711,Pumper 061 - Lane Cove
2073000,Rescue Pumper 282 - Dungog
2073001,Tanker 263 - Cooma
2073002,Rescue Pumper 477 - Ulladulla
2073003,Hazmat Tanker 302 - Glen Innes
2073004,Rescue Pumper 241 - Bulli
2073005,Pumper 510 - Yamba
2073006,Pumper 202 - Abermain
2073007,STT 19
2073008,Tanker 264 - Coonabarabran
2073009,DC - Central Coast
2073011,Pumper 434 - Hamlyn Terrace
2073012,Pumper 448 Bravo - Teralba
2073016,Rescue Pumper 033 - Engadine
2073019,Rescue Pumper 001 - City of Sydney
2073020,Pumper 434 - Hamlyn Terrace
2073021,Pumper 076 - Bondi
2073025,Pumper 216 Alpha - Bathurst
2073027,SEA2
2073028,Tanker 398 - Narooma
2073029,Rescue Pumper 395 - Merimbula
2073031,Rescue Pumper 93 - Narellan
2073032,ACRS
2073033,RC 451 - Thredbo
2073035,Pumper 83 - Riverstone
2073036,Rescue Pumper 464 - Toronto
2073037,Pumper 424 - Port Macquarie
2073038,Tanker 461 - Thirroul
2073039,Rescue Pumper 232 - Boorowa
2073040,HP 228 - Berkeley Vale
2073041,Tanker 217 - Narooma
2073042,Pumper 472 Alpha - Turvey Park
2073043,STSEV 105 - Kelso
2073044,Pumper 398 - Narooma
2073045,Pumper 442 - Scarborough
2073046,PC 338 - Jindabyne
2073048,Rescue Pumper 445 Alpha - Springwood
2073049,DC - Metro Ops North 1
2073050,CAFS Pumper 031 - Busby
2073051,Pumper 489 - Warragamba
2073052,LP 004 - Darlinghurst
2073053,Rescue Pumper 008 - Liverpool
2073054,Pumper 248 - Camden
2073056,Tanker 244 - Brewarrina
2073057,DC - Illawarra
2073058,Pumper 094 - Kellyville
2073059,CAFS Pumper 338 - Jindabyne
2073060,LP 036 - Crows Nest
2073061,Rescue Pumper 230 - Bombala
2073062,Hazmat 286 - Eden
2073063,Pumper 405 - Nowra
2073064,RV 384 - Moruya
2073065,HS 260 - Newcastle
2073068,CAFS Pumper 018 - Glebe
2073069,STT32
2073071,STT06
2073072,Hazmat Tanker 338 - Jindabyne
2073073,Pumper 258 - Coledale
2073074,Pumper 025 - Mosman
2073076,Flyer 1 - Sydney City
2073077,Pumper 053 - Neutral Bay
2073082,Pumper 384 - Moruya
2073085,Rescue Pumper 304 - Gosford
2073086,Rescue Pumper 379 - Moama
2073088,Rescue 068 - Narrabeen
2073090,BT 050 - Hornsby
2073091,CAFS Pumper 031 - Busby
2073092,Hazmat 077 - St Marys
2073094,Rescue Pumper 263 - Cooma
2073095,Rescue Pumper 075 - Berowra
2073097,CAFS Tanker 255 - Charlestown
2073099,CSO 4
2073100,Rescue Pumper 057 - Wentworthville
2073101,Rescue Pumper 235 - Bowraville
2073102,Rescue Pumper 499 - West Wyalong
2073103,Pumper 481 - Walcha
2073106,Rescue Tanker 475 - Uralla
2073108,Rescue Pumper 001 - City Of Sydney
2073109,ZCCW
2073110,Pumper 367 - Lightning Ridge
2073113,Tanker 078 - Ropes Crossing
2073114,LT 081 - Windsor
2073115,C 457 - Tenterfield
2073116,Tanker 207 - Albion Park
2073117,CAFS Tanker 244 - Brewarrina
2073118,Pumper 411 - Oberon
2073119,Pumper 227 - Blayney
2073121,Pumper 027 - Paramatta
2073123,Hazmat Tanker 387 - Mudgee
2073125,STT 07
2073126,Pumper 029 - Arncliffe
2073127,Pumper 065 - Rydalmere
2073128,Pumper 292 - Doyalson
2073129,Pumper 021 - Kogarah
2073131,Rescue Pumper 036 - Crows Nest
2073132,Hazmat Tanker 259 - Condoblin
2073133,Pumper 073 - Yennora
2073134,Pumper 082 - Richmond
2073137,Tanker 090 - Menai
2073138,Pumper 039 - Randwick
2073139,Pumper 012 - Balmain
2073140,DC - Central Coast
2073142,Runner 001 - City of Sydney
2073143,Rescue 059 - Eastwood
2073144,CAFS Tanker 405 - Nowra
2073145,CAFS Pumper 064 - Lakemba
2073146,Pumper 472 - Turvey Park
2073149,TP 012 - Balmain
2073150,Rescue Pumper 383 - Morisset
2073151,Rescue 008 - Liverpool
2073153,Rescue 001 - City Of Sydney
2073156,LSV 357 - Lambton
2073157,Rescue Pumper 343 Alpha - Katoomba
2073158,Rescue Pumper 001 - City of Sydney
2073161,FSTL
2073163,TP 007 - Horningsea Park
2073168,Pumper 341 Alpha - Kariong
2073169,Tanker 402 - Salamander Bay
2073172,Pumper 341 Alpha - Kariong
2073173,Pumper 061 - Lane Cove
2073174,Rescue Pumper 464 - Toronto
2073175,DC  - Blue Mountains
2073177,Pumper 337 - Junee
2073178,Pumper 281 - Dunedoo
2073179,Pumper 364 - Lithgow West
2073180,Pumper 080 - Bundeena
2073181,Rescue 075 - Berowra
2073182,Pumper 221 - Bellingen
2073183,Rescue Pumper 235 - Bowraville
2073185,Pumper 248 - Camden
2073187,Aerial Pumper 472 - Turvey Park
2073188,CAFS Pumper 092 - St Andrews
2073189,Pumper 017 - Drummoyne
2073190,Rescue Pumper 222 - Belmont
2073191,RV RN1
2073193,Tanker 488 - Shellharbour
2073195,Pumper 461 - Thirroul
2073197,CAFS Pumper 030 - Lidcombe
2073199,Pumper 502 - Wingham
2073200,Hazmat 257 - Coffs Harbour
2073202,Rescue Tanker 295 - Forster
2073203,Pumper 303 - Gloucester
2073204,Pumper 345 Bravo - Kempsey
2073205,Rescue Tanker 345 - Kempsey
2073206,Hazmat Tanker 455 - Rutherford
2073207,Tanker 358 - Laurieton
2073208,Tanker 397 - Nambucca Heads
2073209,Pumper 424 Charlie - Port Macquarie
2073211,BT 050 - Hornsby
2073212,Hazmat 424 - Port Macquarie
2073213,Tanker 441 - Sawtel
2073215,Tanker 453 - Taree
2073216,Rescue Pumper 471 - Tea Gardens
2073218,Tanker 454 - Tarro
