Unit ID,Tag
2017588,MONTEAGLE Cat 7
2017592,WAMBANUMBA Cat 1
2017605,BOOROWA SUPPORT 1
2017606,GALONG Cat 1 ALPHA
2017607,Frogmore Cat 7
2017611,MURRINGO Cat 2
2017614,GALONG Cat 1 BRAVO
2017623,DEMONDRILLE Cat 2
2017629,DEMONDRILLE Cat 1
2017635,Berremangra Cat 1
2017639,WOMBAT Cat 7
2017642,SOUTH WEST SLOPES COMMAND YANKEE
2017646,NORTH GUNDAGAI Cat 1
2017648,BOARA Cat 7
2017650,WALLENDBEEN Cat 1 ALPHA
2017659,COOTAMUNDRA HQ 1 BRAVO
2017660,WOMBAT Cat 1
2017661,SOUTH WEST SLOPES COMMAND WHISKEY
2017672,Adjungbilly Cat 1 Alpha
2017673,GUNNARY Cat 1
2017676,COOTAMUNDRA HQ 7
2017679,Helitak 237
2017694,N/A
2017701,Thanowring Cat 2
2017798,Shoalhaven Duty
2017805,BLUE MOUNTAINS COMMAND DELTA
2017808,BLUE MOUNTAINS COMMAND ALPHA
2017812,GREATER SYDNEY COMMAND INDIA
2017816,Southern Highlands Duty
2017821,SOUTHERN HIGHLANDS COMMAND FOXTROT
2017827,RIVERINA COMMAND MIKE
2017833,SOUTHERN HIGHLANDS COMMAND GOLF
2017836,Lower Hunter Duty Officer
2017840,Hornsby Cat 16 Alpha
2017841,Cherrybrook Cat 1
2017842,GALSTON PC
2017843,Berowra Waters Alpha
2017844,Berowra Waters PC
2017845,Muogamarra Cat 7
2017846,Hornsby Cat 16 Bravo
2017848,Berowra Waters Boat Charlie
2017849,Arcadia Cat 9
2017850,Brooklyn Boat
2017852,Hornsby Group
2017853,Hornsby Group
2017854,Dangar boat
2017856,Dangar Cat 7
2017860,Dural Cat 7
2017861,Hornsby Support 17 Alpha
2017862,Hornsby SDO 1
2017863,Cowan PC
2017864,KU-RING-GAI PC
2017865,Fire Comms
2017866,Mount Kuring-gai Ute
2017867,Hornsby Catering Alpha
2017869,Hornsby Support 17 Bravo
2017870,Hornsby Bus
2017871,Cherrybrook Cat 17
2017872,Hornsby Cat 16 Echo
2017874,Hornsby Support 1
2017875,Hornsby Heights Cat 1
2017877,Brooklyn Cat 1
2017878,Hornsby FCO 2
2017880,Galston Cat 1
2017881,Muogamarra Cat 1
2017882,BROOKLYN PUMPER
2017883,Hawkesbury Cat 16 Alpha
2017884,Cowan PC
2017885,Galston Filler
2017886,Hornsby Group 8
2017890,Dural PC
2017891,Galston PC
2017893,Brooklyn PC
2017894,Galston P
2017895,Brooklyn PC
2017896,Hornsby Cat 16 Alpha
2017897,Hornsby Heights PC
2017898,Hornsby Heights PC
2017899,Hornsby Group
2017900,Brooklyn Cat 1
2017901,Hornsby Cat 16 Bravo
2017902,Berowra Cat 7
2017903,Berowra Cat 1
2017904,WESTLEIGH Cat 1 BRAVO
2017905,Westleigh PC
2017906,Hornsby Cat 7
2017907,Cherrybrook Cat 7
2017908,Cowan Cat 1
2017909,Dural Cat 1
2017910,Kuring-gai Cat 1 Alpha
2017911,MT KURING-GAI Cat 1
2017912,Mount Kuring-gai Cat 1 Bravo
2017913,Killara Cat 7
2017914,Mount Kuring-gai PC
2017915,Arcadia Cat 1 Bravo
2017916,Brooklyn Cat 1
2017917,Killara Cat 1
2017918,Fire Comms
2017919,Manyana Cat 1
2017920,Kangaroo Valley Cat 1
2017921,SUSSEX INLET Cat 1
2017927,Kangaroo Flat Cat 1 Alpha
2017928,Cooranbong Cat 1
2017933,KANGAROO VALLEY PC
2017936,MULLUMBIMBY Cat 7
2017937,Newrybar Cat 1
2017941,BILLINUDGEL Cat 1
2017944,BILLINUDGEL Cat 7
2017946,Federal Mill Rd
2017948,Mullumbimby Cat 1
2017950,Wilsons Creek Cat 9
2017951,Main Arm Cat 1
2017952,Byron Bay Cat 1
2017954,Wardell Cat 7
2017955,Main Arm Cat 9
2017958,Byron Bay Cat 7
2017960,MEERSCHAUM VALE Cat 2
2017964,Alstonville Cat 1
2017966,Far North Coast Pc Alpha
2017967,FNC COMMAND FOXTROT
2017968,LENNOX HEAD Cat 1
2017969,Running Stream Cat 9
2017973,Tweed Coast Cat 7
2017974,UKI Cat 9
2017976,Bilambil Cat 7 Bravo
2017984,FAR NORTH COAST PC CHARLIE
2017990,Mt Arthur Cat 1
2017996,STUART TOWN Cat 7
2018036,The Hills RAFT
2018042,Wamberal Station
2018053,Seaham
2018055,Cudgen 7A
2018059,Far North Coast Duty
2018060,Far North Coast Duty
2018063,Burringbar Cat 1
2018070,BURRINGBAR Cat 7
2018074,GLENORIE PC
2018076,WALLACIA PUMPER
2018077,The Hills Group 2
2018078,Rouse Hill Cat 1
2018079,MAROOTA SOUTH PC
2018080,Box Hill-Nelson Cat 9
2018082,Hornsby Group 8
2018084,Hills Cat 9
2018086,Middle Dural Cat 1
2018088,The Hills - OCV
2018089,The Hill Comms PC
2018090,Hillside Cat 1
2018091,Box Hill-Nelson PC
2018092,Box Hill-Nelson Cat 1
2018093,Hillside Cat 9
2018095,The Hills Boat Lima
2018096,Wisemans Ferry Cat 1
2018098,Wisemans Ferry Station
2018099,Maroota South Cat 9
2018100,Rouse Hill P 1
2018101,Annangrove Cat 1
2018103,Kenthurst Cat 1
2018105,Middle Dural PC
2018106,Rouse Hill Cat 7
2018110,Glenorie Cat 1 Alpha
2018111,The Hills Boat Whiskey
2018112,The Hills Duty
2018116,Sackville North Cat 1
2018117,Glenhaven Cat 9
2018118,Annangrove Cat 1
2018120,Middle Dural Cat 1
2018121,The Hills PC Alpha
2018122,Glenorie PC
2018124,KENTHURST PC
2018125,The Hills PC Delta
2018126,Canteen PC
2018127,HILLS PC ALPHA
2018128,Maroota South Cat 9
2018129,Annangrove Cat 1
2018130,Glenorie Cat 9
2018133,Maroota South PC
2018135,Round Corner Cat 5
2018136,Glenhaven Cat 1
2018137,Rouse Hill Recovery
2018138,Round Corner Cat 7
2018139,The Hills Headquaters 9
2018140,Kenthurst Cat 9
2018141,The Hills Duty
2018143,Maroota South Cat 7
2018144,Kellyville Cat 1
2018145,Kenthurst Cat 1 Bravo
2018147,Hills Group 1
2018148,Annangrove Cat 7
2018149,Annangrove Cat 9
2018150,Glenorie Cat 1 Bravo
2018151,Maroota South Station
2018152,The Hills PC 3
2018155,The Hills Cat 1
2018157,Rouse Hill PC
2018158,Central Coast Group 5
2018161,The Hills Pantec
2018162,Hills Group 5
2018163,Kellyville P
2018164,Glenorie Cat 1 Alpha
2018167,Maroota South Cat 1 Alpha
2018169,JERRYS PLAINS Cat 7
2018175,Wyrallah Cat 1
2018178,Shoalhaven Heads Cat 1
2018184,MOOLARBEN Cat 9 BRAVO
2018188,Lower Hunter Mitagation 17 Foxtrot
2018190,Hornsby Group
2018193,LOGISTICS SUPPORT ALPHA
2018197,Northern Beaches Group
2018201,Fire Comms
2018208,Fire Comms - Hornsby
2018212,Camden West Cat 1 Bravo
2018220,Mudgee Cat 9
2018221,BLUE MOUNTAINS SUPPORT ALPHA
2018223,PLUMPTON Cat 9
2018225,Mulbring Cat 7
2018230,Lawson Cat 9
2018231,Hartley Cat 9
2018235,Captains Flat Cat 9
2018243,Bawley Point Cat 9
2018245,King Creek Cat 9
2018246,Central Coast Bulk Water Cat 6
2018250,Round Corner Cat 9
2018261,Horsley Park Cat 1 Alpha
2018262,Acadia Cat 1 Alpha
2018263,BROKE Cat 1
2018264,OTFORD Cat 1
2018265,NARELLAN Cat 1
2018266,Tinonee Cat 1
2018267,JUGIONG Cat 1
2018268,Main Bar Cat 1 Alpha
2018269,WALGETT HQ 1
2018270,LIGHTNING RIDGE Cat 1
2018271,Iluka Cat 1
2018272,Federal Cat 1
2018275,Lennox Head Cat 7
2018276,Dunmore Cat 7
2018281,Casino Cat 7
2018286,Mannering Park Cat 9
2018295,Mandurama Cat 1
2018296,
2018303,Illawarra Ops 4
2018304,ILLAWARRA SUTHERLAND COMMAND ECHO
2018306,Illawarra Group 4
2018308,Calderwood Cat 7
2018310,Illawarra Comms Safety PC
2018314,Albion Park Cat 1 Bravo
2018316,Calderwood Station
2018317,Illawarra Duty
2018319,Albion Park Cat 1 Alpha
2018323,Dapto Cat 1
2018324,Dunmore Cat 1
2018325,Dapto Cat 7
2018330,Farmbrough Heights Cat 1 Alpha
2018331,Austinmer Cat 1
2018332,Jamberoo Pumper
2018333,Austinmer PC
2018334,Illawarra Group 2
2018337,Illawarra SCO 1
2018339,Illawarra Group 1
2018340,FARMBOROUGH PC
2018342,Dapto Cat 1 Bravo
2018343,Albion Park Pumper
2018344,Dapto PC
2018345,Farmborough Heights Cat 1 Bravo
2018347,Bulli Cat 1 Alpha
2018348,Illawarra Bulk Water
2018349,Oak Flats Cat 1
2018350,Gerringong PC
2018351,Gerringong Pumper
2018352,FoxGround Cat 1
2018356,Austinmer Cat 7
2018358,Dark Forrest Cat 1
2018359,Blackheath Cat 1 Alpha
2018364,Illawarra PC Alpha
2018365,GERRINGONG Cat 1
2018369,Illawarra Cat 6
2018370,BULLI PC
2018371,Illawarra Comms Safety Van
2018372,Illawarra Command India
2018373,ILLAWARRA COMMAND INDIA
2018374,Helensburgh Cat 1 Bravo
2018375,Dunmore PC
2018376,Kembla Cat 1
2018377,Helensburgh PC
2018378,Helensburgh Cat 1 Alpha
2018380,Illawarra Bus
2018381,Otford PC
2018382,Stanwell Park PC
2018383,Illawarra Support PC Bravo
2018384,STANWELL PARK Cat 1
2018385,Illawarra Tilt Tray
2018386,Bulli Cat 8
2018388,MCCULLYS GAP Cat 7
2018389,Mount Keira Cat 1
2018390,Oaks Flats Cat 7
2018391,Oak Flats Cat 1
2018392,FoxGround Cat 7
2018393,Jamberoo Cat 1
2018394,Jamberoo Cat 9
2018395,Illawarra Group 6
2018396,Jamberoo PC
2018397,Mount Kira Cat 7
2018398,MT KEIRA PC
2018407,Illawarra Duty
2018502,Fire Comms
2018503,Firecomms - Hornsby
2018506,Hornsby Duty Officer
2018546,Wamberal P
2018569,BOWTHORNE Cat 1
2018632,BRAIDWOOD Cat 9
2018733,RAINBOW FLAT Cat 1
2018803,LIVERPOOL RANGE COMMAND YANKEE
2018825,LIVERPOOL RANGE PC ECHO
2018855,Hebden Cat 9
2018856,HAWKESBURY COMMAND MIKE
2018868,GROSE WOLD Cat 1
2018874,Belrose Cat 1 Alpha
2018881,Oakville Cat 1 Bravo
2018889,BLAXLAND RIDGE Cat 7
2018893,WILBERFORCE Cat 7
2018898,N/A
2018902,Oakville Sub Station - Equipment
2018904,Oakville P
2018915,OAKVILLE PUMPER
2018922,Central Coast Group 3
2018940,YARRAGONG Cat 2
2018978,MID LACHLAN COMMAND PAPA
2018980,MID LACHLAN COMMAND QUEBEC
2018986,MID LACHLAN COMMAND UNIFORM
2019001,MID LACHLAN COMMAND TANGO
2019005,OOTHA Cat 1
2019021,Mid Lachlan PC Golf
2019032,MID LACHLAN COMMAND YANKEE
2019040,Weddin Headquarters 1 Alpha
2019049,MID LACHLAN COMMAND DELTA
2019051,Mid Lachlan PC Golf
2019069,PEAK HILL Cat 1
2019070,Condobolin Headquarters 1
2019073,BACKWATER Cat 1
2019076,Parkes Headquarters 1 Bravo
2019085,GLENELG Cat 7
2019103,Parkes Headquarters 1 Alpha
2019112,Forbes Central Cat 1
2019114,MID LACHLAN COMMAND ECHO
2019128,LAKE Cat 1
2019138,MID LACHLAN PC BRAVO
2019140,MID LACHLAN PC BRAVO
2019155,BLUE MOUNTAINS SUPPORT SIERRA
2019156,SHIPLEY Cat 1
2019157,Blue Mountains Support Echo
2019159,BLUE MOUNTAINS SUPPORT GOLF
2019162,BLUE MOUNTAINS BULK WATER
2019165,BLUE MOUNTAINS COMMAND HOTEL
2019167,BLUE MOUNTAINS SUPPORT ROMEO
2019170,BLUE MOUNTAINS SUPPORT OSCAR
2019174,BLUE MOUNTAINS SUPPORT HOTEL
2019175,Faulconbridge PC
2019176,LINDEN Cat 1
2019181,BLUE MOUNTAINS TRANSPORT BRAVO
2019184,BLUE MOUNTAINS SUPPORT INDIA
2019185,BLUE MOUNTAINS COMMAND NOVEMBER
2019186,BLACKHEATH / MT VICTORIA 1A
2019187,Blackheath_MountVictoria Cat 1 Bravo
2019188,BLUE MOUNTAINS COMMAND NOVEMBER
2019192,MT WILSON / MT IRVINE Cat 1
2019194,MT RIVERVIEW Cat 7
2019195,WINMALEE Cat 7
2019197,Hazelbrook Cat 7
2019201,KATOOMBA - LEURA Cat 1
2019214,BLAXLAND Cat 1
2019215,WINMALEE 1A
2019216,MT WILSON PUMPER
2019217,N/A
2019219,BLUE MOUNTAINS 1B
2019223,BLUE MOUNTAINS SUPPORT FOXTROT
2019226,VALLEY HEIGHTS Cat 6
2019229,South Katoomba Cat 1
2019231,BLUE MOUNTAINS CATERING
2019232,BLUE MOUNTAINS COMMAND MIKE
2019233,BLUE MOUNTAINS COMMAND MIKE
2019234,WENTWORTH FALLS Cat 7
2019238,BLUE MOUNTAINS COMMAND FOXTROT
2019245,Woodford Cat 7
2019246,Bullaburra Cat 7
2019249,BLUE MOUNTAINS SUPPORT LIMA
2019252,MT TOMAH Cat 1
2019253,GLENBROOK / LAPSTONE Cat 1
2019255,BLUE MOUNTAINS SUPPORT DELTA
2019256,Eglinton Pumper
2019257,BLUE MOUNTAINS COMMAND CHARLIE
2019258,BLAXLAND PC
2019271,MT TOMAH Cat 7
2019274,FAULCONBRIDGE Cat 1
2019277,Eglinton Pumper
2019281,SUTHERLAND COMMAND INDIA
2019286,Waterfall PC
2019287,Illawarra Sutherland Command Oscar
2019302,Menai 1A
2019304,ILLAWARRA SUTHERLAND COMMAND ROMEO
2019307,SANDY POINT PC
2019309,Illawarra Sutherland Command Romeo
2019312,SUTHERLAND COMMAND INDIA
2019329,Engadine PC
2019333,Hornsby Support 17 Delta
2019334,Illawarra Duty
2019488,HAWKESBURY COMMAND DELTA
2019490,Hawkesbury PC Bravo
2019491,Hawkesbury PC Bravo
2019492,N/A
2019495,ERSKINE PARK 1 - PORTABLE
2019497,MARSDEN PARK 1 - PORTABLE
2019504,EASTERN CREEK 1 - PORTABLE
2019505,LLANDILO 1 - PORTABLE
2019509,LONDONDERRY 1 - PORTABLE
2019511,HORSLEY PARK 1B - PORTABLE
2019519,ORCHARD HILLS 1B - PORTABLE
2019521,Wallacia Pumper
2019525,PLUMPTON 1 - PORTABLE
2019526,ORCHARD HILLS 1A - PORTABLE
2019527,REGENTVILLE 1B - PORTABLE
2019528,Fire Comms
2019532,Macarthur Duty
2019536,HORSLEY PARK PUMPER PORTABLE
2019543,MARSDEN PARK 9 - PORTABLE
2019556,CUMBERLAND GROUP 2 PORTABLE
2019562,CUMBERLAND GROUP 2 PORTABLE
2019629,Hello
2019751,Cudgen Cat 1
2019758,N/A
2019888,Glen Innes Cat 7 Alpha
2019890,Glen Innes Cat 7 Alpha
2019920,Rylstone Station
2019930,Cudgegong Group 4
2019931,Cudgegong Duty
2019938,CUDGEGONG OPS 1 PORTABLE
2019945,Clandulla Portable Alpha
2019949,Cudgegong Duty
2019957,Cudgegong Duty
2019970,Main Arm Cat 9
2019971,OCC Comms
2019973,Fire Comms
2019974,Firecomms - State Op
2019975,Firecomms Dispatch
2019976,Firecomms - State Op
2019977,Fire Comms
2019978,Firecomms - State Op
2019979,Fire Comms
2019980,Firecomms - State Op
2019981,Firecomms - State Ops
2019982,Firecomms - State Op
2019983,Hunter Valley Comms
2019984,Narara Cat 1 Alpha
2019985,Helitak 276
2020252,Thornton P
2022319,Vacy Cat 7
2022322,Lower Hunter PC Alpha
2022325,Maitland Vale Cat 1
2022330,Soldiers Point Cat 7
2022332,Rothbury Cat 1
2022333,Wollombi Cat 9
2022337,Anna Bay Cat 9
2022341,Lower Hunter Group 2
2022348,Lower Hunter Support Alpha
2022355,Laguna Cat 9
2022357,Paterson Cat 7
2022359,Millfield Cat 1
2022360,Paterson Cat 7
2022362,Gresford Cat 9
2022363,Wollombi Cat 1 Alpha
2022370,Lower Hunter Group 3
2022373,Greta Cat 1
2022374,Lower Hunter Duty
2022381,Raymond Terrace Cat 1
2022405,Lower Hunter Transport Alpha
2022406,Thornton Cat 7
2022409,Lower Hunter Transport Bravo
2022411,Bendolba Cat 7
2022412,Anna Bay Cat 7
2022414,Seaham Cat 1
2022417,Lower Hunter PC Charlie
2022423,Firecomms - Lower Hunter
2022424,Central Cat 7
2022430,CFR 39
2022437,Soldiers Point Station
2022442,Wollombi Station
2022443,Rothbury Cat 1
2022712,Cooyal Cat 9 Delta
2022768,Cooks Gap Cat 12
2022781,Cooyal Cat 9 Echo
2022814,Mudgee Station
2022815,Cooks Gap Cat 1
2023265,Martinsville Station
2023360,Bucketty Cat 9
2023370,Maitland Vale Cat 9
2023372,Clarence Town Cat 7
2023375,Laguna Cat 7
2023376,Tilligerry Cat 7 Alpha
2023380,Lower Hunter PC Bravo
2023403,Mannering Park Cat 1
2023410,Killingworth Cat 1
2023414,Dora Creek Station
2023436,Clarence Town Cat 1
2023477,Raymond Terrace Cat 7
2023481,Seaham Cat 7
2023491,Lower Hunter Duty
2023494,Fire Comms
2023495,Medowie Station
2023496,Clarence Town Station
2023497,East Maitland Station
2023629,Wallarah Cat 1 Bravo
2023643,Cooranbong Station
2023645,Mandalong Station
2023663,Berkeley Vale Station
2023665,Cameron Park Station
2023677,Kariong Station
2023691,Wyee Point Station
2023697,Seahampton Station
2023701,Awaba Station
2023703,Wakefield Station
2023717,Charmhaven Station
2023739,Firecomms - State Op
2023903,Central Coast PC Kilo
2024430,Medowie Cat 7
2024481,Copacabana P
2024488,Cudgegong Duty
2024489,Cudgegong Duty
2024530,Wallarah Cat 1 Alpha
2024531,Central Coast Duty
2024606,Greta Cat 7
2024607,Gresford Cat 7
2024616,Medowie Cat 1
2024628,Thornton Cat 1
2024650,North Rothbury Cat 9
2024765,Dungog Cat 7
2024766,Lower Hunter FCO/SDO 1?
2024846,Neath Cat 1
2024876,Central Coast Duty
2024881,Central Coast Group 4
2024882,Dora Creek Cat 1
2024979,Central Cat 1
2025102,Moree Cat 9
2025154,Lawson Cat 1
2025155,Shipley Cat 7
2025160,Shipley Cat 7
2025161,Valley Heights
2025170,BLUE MOUNTAINS FCO1 PORTABLE
2025176,MT TOMAH 1 PORTABLE
2025177,Blaxland Cat 1
2025196,N/A
2025204,South Katoomba Cat 1
2025221,BLUE MOUNTAINS OPS51 PORTABLE
2025225,Medlow Bath PC
2025227,Megalong Valley Cat 9
2025228,BLACKHEATH/MT VICTORIA 1A PORT
2025232,Wentworth Falls PC
2025233,Wentworth Falls Cat 1
2025242,Mount Wilson
2025243,West Div Comms
2025246,Wentworth Falls Cat 7
2025256,HW23_PTBL
2025274,Wollombi Cat 1 Alpha
2025308,N/A
2025321,OAKVILLE PUMPER
2025334,N/A
2025341,Oakville Cat 1 Alpha
2025348,N/A
2025360,WILBERFORCE Cat 7
2025367,HW26_PTBL
2025371,Clops21 Port B
2025384,CLOPS4 PORT A
2025391,CLPERTH PORT A
2025400,CLDG2B PORT A
2025402,Chifley Duty Officer 2
2025410,PORTLAND PORTABLE
2025418,
2025426,CLARENCE DARGAN
2025436,Chiefley Duty
2025443,YETHOLME PORTABLE
2025444,Clbathu Port A
2025449,Chifley Lithgow Ops 22
2025457,HK OPS 2-2 PTBL
2025460,Fire Comms
2025461,Fire Comms
2025462,Fire Comms
2025464,Dural Cat 7
2025465,KU-RING-GAI STN PORTABLE
2025466,Kuring-gai Cat 1 Alpha
2025467,Fire Comms - Hornsby
2025468,Cherrybrook Cat 7
2025469,Firecomms - Hornsby
2025470,Hornsby Duty Officer
2025471,Cherrybrook Cat 17
2025472,DURAL 7 PORTABLE
2025473,Cowan Cat 1
2025474,Mount Kuring-gai Cat 1 Alpha
2025478,Hornsby Group
2025479,Westleigh Cat 1 Bravo
2025481,Acadia Cat 1 Bravo
2025482,Firecoms - Hornsby
2025483,Hornsby Group
2025484,Brooklyn P
2025486,Fire Comms - Hornsby
2025487,Acadia Cat 1 Alpha
2025488,Galston P
2025489,Westleigh Cat 1 Bravo
2025491,Mount Kuring-gai PC
2025492,Hornsby Group 7
2025494,BROOKLYN 1 PORTABLE
2025495,Arcadia Cat 9
2025497,Brooklyn P
2025498,Arcadia Cat 1 Bravo
2025499,Hornsby Support 1
2025505,Berowra Cat 7
2025506,Cowan AirBase
2025507,Hornsby Support Station
2025509,Hornsby Group
2025510,Galston Cat 1
2025511,Muogamarra Cat 1
2025512,Fire Comms - Hornsby
2025513,Hornsby Cat 1
2025514,Hornsby Group
2025515,Hornsby Heights Cat 1
2025516,Berowra Cat 1
2025517,Mount Kuring-gai Station
2025560,North Rothbury Cat 1
2025571,Laguna Cat 9
2025580,Lower Hunter Logistics Van
2025587,Darlington Point Cat 9
2025594,Rivers Cat 7
2025600,Lower Hunter Duty
2025601,Central Coast Duty
2025606,Central Coast Duty
2025722,Peninsula Pump
2025724,Cooranbong Pump
2025740,Far North Coast Duty
2025759,Lower Hunter Group 4
2025766,Black Springs Cat 9
2025831,Lower Hunter Group 7
2025864,Lithgow Duty
2025874,Lake Munmorah P
2025875,Cudgegong Duty
2025877,Lochinvar Cat 7 Bravo
2025904,Darlington Point Cat 1
2025912,DARLINGTON 1 PTBL
2025935,Tilligerry Cat 7 Bravo
2025974,HV GROUP 4 PORTABLE
2025983,Lower Hunter Ops 23
2025986,Firecomms - Hunter Valley
2025995,HUNTER VALLEY FCO2 PTBL
2026010,Hunter Valley Group 1
2026038,Benwerrin Cat 1
2026039,Lower Hunter Group 2
2026041,Tilligerry Pumper
2026042,LOCHINVAR PORTABLE #2
2026043,Lower Hunter Group 4
2026044,SALT ASH PORTABLE
2026045,BOLWARRA PORTABLE
2026046,MILLFIELD PORTABLE
2026049,Wollombi Cat 9
2026050,Gresford Cat 7
2026052,LOWER HUNTER 10 PORTABLE
2026053,Dungog Station
2026054,Pokolbin Cat 1
2026056,BENWERRIN PORTABLE
2026057,East Maitland
2026058,Thornton Pumper
2026059,Fingal Bay Cat 1
2026060,Rothbury Cat 1
2026061,Quorrobolong Station
2026062,GRETA PORTABLE
2026063,SEAHAM PORTABLE
2026065,Soldiers Point Cat 1
2026066,Lower Hunter Duty
2026068,SOLDIERS POINT PORTABLE #2
2026069,Salt Ash Cat 1
2026070,Lower Hunter Group 1
2026071,Greta Station
2026072,Clarence Town Cat 7
2026073,Lower Hunter Group 7
2026074,DEPUTY GROUP 7 PORTABLE
2026075,FLAT-TOPS PORTABLE
2026076,THORNTON PORTABLE #2
2026077,Medowie Cat 1
2026078,LOCHINVAR PORTABLE
2026079,LOWER HUNTER 8 PORTABLE
2026080,GROUP 4 PORTABLE
2026081,Karuah Cat 1
2026082,Lower Hunter Group 1
2026083,LOWER HUNTER Cat 12
2026084,Bendolba Cat 7
2026085,MEDOWIE PORTABLE
2026086,Lower Hunter Group 5
2026088,Clarence Town Cat 1
2026089,Maitland Vale Station
2026090,LOWER HUNTER 11 PORTABLE
2026091,Lower Hunter Duty Officer
2026092,Laguna Station
2026093,Raymond Terrace Cat 1
2026094,Neath Station
2026095,Lower Hunter Group 2
2026096,Lower Hunter Duty
2026097,Lower Hunter - Duty Officer
2026098,Lower Hunter Duty Officer
2026099,Pokolbin Station
2026100,Bendolba Station
2026101,DEPUTY GROUP 6 PORTABLE
2026102,PATERSON PORTABLE
2026103,Mulbring Cat 1
2026104,North Rothbury Cat 9
2026105,CENTRAL PORTABLE
2026107,Bowthorne-Hinton Cat 1
2026108,Anna Bay Station
2026113,Ilawarra Ops 8
2026137,SUTHERLAND FCC ADMIN OFFICE
2026140,Bulli Cat 1 ALpha
2026143,Illawarra Duty
2026144,Dapto Cat 7
2026145,Mount Kira Cat 1
2026147,Illawarra Duty
2026151,Mount Kembla Alpha
2026162,Illawarra Duty
2026165,Illawarra Duty
2026168,Illawarra Duty
2026173,Helensburgh PC
2026175,Illawarra Group 2
2026176,Illawarra Duty
2026179,
2026184,Dunmore Cat 1
2026187,Albion Park P
2026195,Illawarra Duty
2026196,Glenorie Cat 9
2026200,Hillside Station
2026202,Firecoms - The Hills
2026203,Maroota South Cat 9
2026204,The Hills Group 6
2026205,TH RADIO Cat 2
2026207,The Hills RAFT
2026209,Hillside Cat 1
2026212,Rouse Hill Cat 1
2026213,Firecomms - The Hills
2026215,The Hills Group 8
2026217,Firecomms - The Hills
2026218,Maroota South Cat 9
2026220,Kellyville P
2026221,Round Corner Station
2026222,The Hills RAFT
2026223,Rouse Hill Cat 7
2026224,The Hills Ops 26
2026226,The Hills Duty
2026231,Round Corner Cat 1
2026233,Round Corner Bulk Water
2026237,Glenorie Cat 1
2026240,GLENHAVEN RADIO Cat 1
2026244,KENTHURST RADIO Cat 3
2026246,Maroota South Station
2026247,Kellyville P
2026249,Glenhaven Cat 7
2026250,Annangrove Cat 2
2026251,The Hills Group 8
2026253,Kenthurst Cat 1 Bravo
2026254,Kellyville P
2026255,Box Hill-Nelson Cat 1
2026257,The Hills Group 3
2026261,Glenorie Cat 1 Bravo
2026263,Box Hill-Nelson Cat 9
2026313,Gosford Catering
2026314,Central Coast Duty 4
2026315,Central Coast Duty
2026316,Seahampton Cat 7
2026318,Central Coast HQ 1 Charlie
2026319,Wallarah Cat 1 Alpha
2026321,Central Coast Duty
2026322,Central Coast Duty
2026323,Central Coast Duty
2026324,Killingworth P
2026327,Wallarah Cat 1 Bravo
2026329,Cooranbong P
2026330,Cooranbong P
2026331,Central Coast Group 3
2026333,Central Coast Duty
2026334,Berkeley Vale Station
2026335,Dooralong Cat 1
2026337,Berkeley Vale Cat 1
2026338,Wyee Cat 1
2026339,Wyee Cat 7
2026340,Central Coast Duty
2026342,Warnervale Cat 1
2026344,Central Coast Duty
2026345,Central Coast Duty
2026346,Wakefield Cat 1
2026347,Central Coast Duty
2026348,Wamberal Station
2026351,CENTRAL COAST 21 PORTABLE
2026353,Wyee Point Cat 1
2026354,Somersby Cat 2
2026357,Central Coast Group 2
2026358,Central Coast Group 2
2026359,Somersby Cat 1
2026360,Peninsula Station
2026362,Yarramalong Cat 1
2026363,Central Coast Group 1
2026364,Central Coast Duty
2026367,Central Coast Comms
2026369,Wamberal Station
2026373,Central Coast  Group 2 portable
2026374,Charmhaven Cat 7
2026377,Gwandalan Cat 1
2026378,Cameron Park Cat 1
2026379,Central Coast - DFCO
2026380,Wyee Point Cat 7
2026381,Gwandalan P
2026382,Charmhaven Cat 1
2026383,Killingworth Station
2026385,Central Coast Group 6
2026386,CENTRAL COAST DEPUTY GROUP 7
2026387,Central Coast Group 10
2026388,Central Coast 33
2026389,Killingworth Cat 1
2026391,Peninsula Cat 1
2026392,The Bays Cat 1
2026396,Macmasters Beach Cat 1
2026397,Pearl Beach Cat 1
2026398,Avoca Beach Cat 1
2026400,Wamberal P
2026401,Tuggerah Cat 1
2026402,Erina Cat 1
2026403,Empire Bay Station
2026404,Patonga Beach Cat 1
2026405,Central Coast Headquaters
2026407,Erina PC
2026408,Gosford PC Bravo
2026409,Central Coast Deputy Group 8
2026411,Central Coast Duty
2026412,Somersby Cat 1
2026413,CENTRAL COAST RAFT SOUTH Cat 1
2026415,Lake Munmorah Cat 1
2026416,Kulnura Cat 1
2026417,Lake Munmorah Pumper
2026418,Mannering Park Cat 1
2026419,Lake Munmorah Station
2026420,Wadalba Cat 1
2026421,Warnervale Cat 7
2026422,Central Coast Group 4
2026423,Central Coast Duty
2026424,Matcham/Holgate Cat 1
2026425,Central Coast Trail Bike Bravo
2026426,Central Coast Duty
2026427,Narara 1A
2026428,Narara 1B
2026429,Spencer Cat 1
2026430,Matcham/Holgate Cat 1
2026431,Central Coast Trail Bikes
2026434,Mooney Mooney Cat 1
2026436,Copacabana Cat 1
2026437,Mount White Station
2026438,Kariong Pumper
2026439,Copacabana P
2026440,Mangrove Mountain Station
